rank,model_id,model,overall_score,effective_weight_coverage,number_of_available_dimensions,C1 Complex reasoning_score,C2 Knowledge and factual reliability_score,C3 Long context_score,C4 Code and software engineering_score,C5 Multimodal_score,bootstrap
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.67508283043831,0.6452339337431338,4,0.0,16.61647141654705,49.61894570159547,0.0,,1883
10,glm_5_2_max,GLM-5.2 (max),24.207577905621015,0.6452339337431338,4,16.310274008639304,9.803510167641388,51.06282352003342,24.754731399327365,,1883
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.75079516685977,1.0,5,24.99159194454535,100.0,51.06282352003342,100.0,61.41143677202628,1884
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.26049433320078,1.0,5,57.63807644272747,59.35824195831793,54.027946711038894,75.00001704421055,100.0,1884
3,kimi_k3_max,Kimi K3 (max reasoning),49.94016772172596,1.0,5,72.77531930238419,46.25746211394311,66.36155480567838,93.65640698009304,34.56856016386749,1884
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.581377468324725,0.653340172400807,4,48.043448243415,0.0,100.0,92.44200255468189,,1884
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.3172439588042,1.0,5,84.06775118001104,41.061524078229155,0.0,51.06216090946095,59.50518071798478,1884
6,qwen3_8_max,Qwen3.8-Max,37.596505722169724,1.0,5,54.80434622692754,11.368579925920463,44.43634483658853,62.8829351655688,55.081950858103056,1884
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),32.02330119070648,1.0,5,93.97784695886789,36.467209580040624,57.73101758009519,38.13438468697959,6.974308690462572,1884
8,claude_opus_4_8_max,Claude Opus 4.8 (max),29.85818918791868,1.0,5,100.0,45.609972782355385,40.818908559372474,44.62379178984452,0.0,1884
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.152129324619967,0.653340172400807,4,0.0,16.61647141654705,49.61894570159547,0.0,,1884
10,glm_5_2_max,GLM-5.2 (max),24.1557044157259,0.653340172400807,4,4.211356788542331,9.803510167641388,51.06282352003342,22.637709112893738,,1884
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),75.94909614210309,1.0,5,78.64560135082438,59.35824195831793,54.027946711038894,72.94496250714754,100.0,1885
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",73.96822880825951,1.0,5,47.37183399634191,100.0,51.06282352003342,100.0,61.41143677202628,1885
3,kimi_k3_max,Kimi K3 (max reasoning),48.31247083692489,1.0,5,61.43470444296496,46.25746211394311,66.36155480567838,93.89855880212545,34.56856016386749,1885
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.59194812482342,0.5919251756509283,4,30.134417285272203,0.0,100.0,93.86104467437274,,1885
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),42.121279072481855,1.0,5,96.07832144228894,41.061524078229155,0.0,54.19492129360892,59.50518071798478,1885
6,qwen3_8_max,Qwen3.8-Max,39.15104143984078,1.0,5,59.04823423073747,11.368579925920463,44.43634483658853,61.28893689394418,55.081950858103056,1885
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),29.25882214299674,1.0,5,74.49806583887039,36.467209580040624,57.73101758009519,38.95959072063695,6.974308690462572,1885
8,claude_opus_4_8_max,Claude Opus 4.8 (max),26.833233857696115,1.0,5,100.0,45.609972782355385,40.818908559372474,45.422963048921154,0.0,1885
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.486501764455966,0.5919251756509283,4,0.0,16.61647141654705,49.61894570159547,0.0,,1885
10,glm_5_2_max,GLM-5.2 (max),25.299758920945013,0.5919251756509283,4,26.948002847670594,9.803510167641388,51.06282352003342,25.580187950678027,,1885
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.21418918009621,1.0,5,10.026672394788351,100.0,51.06282352003342,100.0,61.41143677202628,1886
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.44747526599743,1.0,5,65.4815526452362,59.35824195831793,54.027946711038894,73.95492598314148,100.0,1886
3,kimi_k3_max,Kimi K3 (max reasoning),49.93326144579197,1.0,5,75.71672311012894,46.25746211394311,66.36155480567838,93.7799430615481,34.56856016386749,1886
4,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.71316969880252,1.0,5,82.4102660022232,41.061524078229155,0.0,52.65716561941288,59.50518071798478,1886
5,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,40.534790048100234,0.6515638816040501,4,4.56624513472328,0.0,100.0,93.16282004904058,,1886
6,qwen3_8_max,Qwen3.8-Max,36.96668644771958,1.0,5,30.484726722215306,11.368579925920463,44.43634483658853,62.07324846829871,55.081950858103056,1886
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.91266324592235,1.0,5,85.05239631545842,36.467209580040624,57.73101758009519,38.556448718905344,6.974308690462572,1886
8,claude_opus_4_8_max,Claude Opus 4.8 (max),30.032922893544225,1.0,5,100.0,45.609972782355385,40.818908559372474,45.03215040211417,0.0,1886
9,glm_5_2_max,GLM-5.2 (max),25.393517239145584,0.6515638816040501,4,40.63247042320515,9.803510167641388,51.06282352003342,24.137811030338963,,1886
10,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.92728114697088,0.6515638816040501,4,0.0,16.61647141654705,49.61894570159547,0.0,,1886
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),75.16080402316031,1.0,5,72.00989135879247,59.35824195831793,54.027946711038894,81.38387385193802,100.0,1887
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.85317500061382,1.0,5,53.143283115347586,100.0,51.06282352003342,100.0,61.41143677202628,1887
3,kimi_k3_max,Kimi K3 (max reasoning),48.780891245557484,1.0,5,61.04604663649205,46.25746211394311,66.36155480567838,98.47519312302147,34.56856016386749,1887
4,gemini_3_1_pro_high,Gemini-3.1-Pro (High),42.031952903077965,1.0,5,95.7117266014817,41.061524078229155,0.0,60.97292730191062,59.50518071798478,1887
5,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,41.6524497354283,0.6195185100075484,4,56.244545665933614,0.0,100.0,97.32316944370545,,1887
6,qwen3_8_max,Qwen3.8-Max,38.09130328535505,1.0,5,72.00989135879246,11.368579925920463,44.43634483658853,58.80995656925459,55.081950858103056,1887
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),30.676635551970474,1.0,5,81.48035750319961,36.467209580040624,57.73101758009519,44.85600985388815,6.974308690462572,1887
8,claude_opus_4_8_max,Claude Opus 4.8 (max),28.75105647147652,1.0,5,100.00000000000001,45.609972782355385,40.818908559372474,54.38247252466218,0.0,1887
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.19947411186564,0.6195185100075484,4,0.0,16.61647141654705,49.61894570159547,0.0,,1887
10,glm_5_2_max,GLM-5.2 (max),24.46344028164554,0.6195185100075484,4,4.456575472342598,9.803510167641388,51.06282352003342,29.978751098464873,,1887
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",75.11187349565945,1.0000000000000002,5,48.21976786145806,100.0,51.06282352003342,100.0,61.41143677202628,1888
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.99512449759887,1.0000000000000002,5,81.83672025607648,59.35824195831793,54.027946711038894,75.13066688305726,100.0,1888
3,kimi_k3_max,Kimi K3 (max reasoning),50.099821843842214,1.0000000000000002,5,92.44484656644543,46.25746211394311,66.36155480567838,96.47265199884316,34.56856016386749,1888
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,43.18353454758747,0.643221464134047,4,41.8714658498369,0.0,100.0,94.8974677442504,,1888
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.321632981244846,1.0000000000000002,5,95.89418990838537,41.061524078229155,0.0,52.68125190794071,59.50518071798478,1888
6,qwen3_8_max,Qwen3.8-Max,38.198545826634465,1.0000000000000002,5,63.85577565073001,11.368579925920463,44.43634483658853,67.58706117436006,55.081950858103056,1888
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.45133249188323,1.0000000000000002,5,98.4783041325496,36.467209580040624,57.73101758009519,38.9829818931411,6.974308690462572,1888
8,claude_opus_4_8_max,Claude Opus 4.8 (max),29.000844260689874,1.0000000000000002,5,100.0,45.609972782355385,40.818908559372474,45.16229745961136,0.0,1888
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.62094854351306,0.643221464134047,4,0.0,16.61647141654705,49.61894570159547,0.0,,1888
10,glm_5_2_max,GLM-5.2 (max),25.335470307118104,0.643221464134047,4,30.717109601331604,9.803510167641388,51.06282352003342,24.51075584884451,,1888
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),76.12174601860418,0.9999999999999999,5,87.1902073198188,59.35824195831793,54.027946711038894,76.5906662744685,100.0,1889
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.22779582285908,0.9999999999999999,5,42.39347028389106,100.0,51.06282352003342,100.0,61.41143677202628,1889
3,kimi_k3_max,Kimi K3 (max reasoning),48.75476072994753,0.9999999999999999,5,82.5554178922959,46.25746211394311,66.36155480567838,94.45726596713503,34.56856016386749,1889
4,gemini_3_1_pro_high,Gemini-3.1-Pro (High),42.35458048742658,0.9999999999999999,5,96.40838724814249,41.061524078229155,0.0,54.53951209816193,59.50518071798478,1889
5,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,41.143361568282245,0.5983064738877051,4,13.030978058232323,0.0,100.0,93.78339620998129,,1889
6,qwen3_8_max,Qwen3.8-Max,38.54261784893582,0.9999999999999999,5,49.74478433213833,11.368579925920463,44.43634483658853,58.19081758790312,55.081950858103056,1889
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),29.692471316830797,0.9999999999999999,5,83.73706237950893,36.467209580040624,57.73101758009519,40.62295115042249,6.974308690462572,1889
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.337197068820597,0.9999999999999999,5,100.0,45.609972782355385,40.818908559372474,46.52083593066092,0.0,1889
9,glm_5_2_max,GLM-5.2 (max),25.597855498349116,0.5983064738877051,4,51.56549417866805,9.803510167641388,51.06282352003342,25.57010146084089,,1889
10,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.055252783968026,0.5983064738877051,4,0.0,16.61647141654705,49.61894570159547,0.0,,1889
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.75218259079234,0.9999999999999999,5,0.0,100.0,51.06282352003342,100.0,61.41143677202628,1890
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.16665057533832,0.9999999999999999,5,52.86836582430393,59.35824195831793,54.027946711038894,76.29982060071511,100.0,1890
3,kimi_k3_max,Kimi K3 (max reasoning),49.14146672680067,0.9999999999999999,5,62.51441530519981,46.25746211394311,66.36155480567838,97.05295683312853,34.56856016386749,1890
4,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.418231490394994,0.9999999999999999,5,73.25720153924101,41.061524078229155,0.0,57.01275396495685,59.50518071798478,1890
5,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,39.206459188217586,0.6514083411734223,4,11.692580307295717,0.0,100.0,95.69525874857943,,1890
6,qwen3_8_max,Qwen3.8-Max,36.53654435924815,0.9999999999999999,5,25.24951310787767,11.368579925920463,44.43634483658853,69.14740372387236,55.081950858103056,1890
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.480996310198233,0.9999999999999999,5,79.09369914595432,36.467209580040624,57.73101758009519,40.13010274614327,6.974308690462572,1890
8,claude_opus_4_8_max,Claude Opus 4.8 (max),30.07524878234166,0.9999999999999999,5,100.0,45.609972782355385,40.818908559372474,53.58323935700847,0.0,1890
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,26.022307364750105,0.6514083411734223,4,27.008557038996543,16.61647141654705,49.61894570159547,0.0,,1890
10,glm_5_2_max,GLM-5.2 (max),25.114132063009144,0.6514083411734223,4,48.49518203129,9.803510167641388,51.06282352003342,26.244371045643746,,1890
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),75.12628495219406,1.0,5,80.61841813896955,59.35824195831793,54.027946711038894,72.93709072655587,100.0,1891
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.54654755619111,1.0,5,48.00836242737394,100.0,51.06282352003342,100.0,61.41143677202628,1891
3,kimi_k3_max,Kimi K3 (max reasoning),49.13190725708516,1.0,5,80.22246611688637,46.25746211394311,66.36155480567838,96.68551395404307,34.56856016386749,1891
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.662164076329084,0.6122159127076259,4,37.3652995884779,0.0,100.0,96.58811274165075,,1891
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.59961056438368,1.0,5,95.97204269870555,41.061524078229155,0.0,55.92735783275941,59.50518071798478,1891
6,qwen3_8_max,Qwen3.8-Max,38.64818170012039,1.0,5,62.03046383530974,11.368579925920463,44.43634483658853,63.57114123409805,55.081950858103056,1891
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),30.213251203723065,1.0,5,88.99815616050249,36.467209580040624,57.73101758009519,40.30472310988998,6.974308690462572,1891
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.60463350078098,1.0,5,100.0,45.609972782355385,40.818908559372474,44.04738348611604,0.0,1891
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.46064053690246,0.6122159127076259,4,0.0,16.61647141654705,49.61894570159547,0.0,,1891
10,glm_5_2_max,GLM-5.2 (max),25.45454421492224,0.6122159127076259,4,29.304570389924816,9.803510167641388,51.06282352003342,28.142415238963206,,1891
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",75.77191944372755,1.0,5,52.492335079715694,100.0,51.06282352003342,100.0,61.41143677202628,1892
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.76716718511733,1.0,5,75.09281464381512,59.35824195831793,54.027946711038894,70.6424009174518,100.0,1892
3,kimi_k3_max,Kimi K3 (max reasoning),49.26236253417568,1.0,5,78.2198333484836,46.25746211394311,66.36155480567838,85.20693875233377,34.56856016386749,1892
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,41.53035046227492,0.6441334266772861,4,57.50406789364754,0.0,100.0,86.32784200483815,,1892
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.63660667246744,1.0,5,95.68483228160132,41.061524078229155,0.0,46.680563675502,59.50518071798478,1892
6,qwen3_8_max,Qwen3.8-Max,36.931067505086546,1.0,5,72.09176118003425,11.368579925920463,44.43634483658853,47.62683386251335,55.081950858103056,1892
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),30.996842188639416,1.0,5,93.32544632096061,36.467209580040624,57.73101758009519,35.2253611861513,6.974308690462572,1892
8,claude_opus_4_8_max,Claude Opus 4.8 (max),28.738766105947313,1.0,5,100.0,45.609972782355385,40.818908559372474,38.174085529595416,0.0,1892
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.694442011893436,0.6441334266772861,4,0.0,16.61647141654705,49.61894570159547,0.0,,1892
10,glm_5_2_max,GLM-5.2 (max),23.610213238275854,0.6441334266772861,4,11.093248335384683,9.803510167641388,51.06282352003342,19.053144263213333,,1892
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),76.80293172372933,1.0,5,86.15254904793962,59.35824195831793,54.027946711038894,73.03208116385404,100.0,1893
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.88812217076983,1.0,5,81.83222159666472,100.0,51.06282352003342,100.0,61.41143677202628,1893
3,kimi_k3_max,Kimi K3 (max reasoning),47.67371163381066,1.0,5,60.43633635962373,46.25746211394311,66.36155480567838,93.15280584728481,34.56856016386749,1893
4,gemini_3_1_pro_high,Gemini-3.1-Pro (High),42.949678760098614,1.0,5,100.0,41.061524078229155,0.0,48.22144856055728,59.50518071798478,1893
5,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,40.77836990297567,0.576172688943486,4,62.03815774544149,0.0,100.0,92.02619459190768,,1893
6,qwen3_8_max,Qwen3.8-Max,39.614583183921255,1.0,5,86.15254904793962,11.368579925920463,44.43634483658853,62.98123861885168,55.081950858103056,1893
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),28.162372494196944,1.0,5,71.36204912075472,36.467209580040624,57.73101758009519,36.86237784378232,6.974308690462572,1893
8,claude_opus_4_8_max,Claude Opus 4.8 (max),25.64922209606766,1.0,5,88.85489702342757,45.609972782355385,40.818908559372474,38.8701278006183,0.0,1893
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.53527605414847,0.576172688943486,4,0.0,16.61647141654705,49.61894570159547,0.0,,1893
10,glm_5_2_max,GLM-5.2 (max),23.482728281160743,0.576172688943486,4,12.293784203612642,9.803510167641388,51.06282352003342,21.57464238117867,,1893
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),77.05599580446571,1.0,5,99.77729795705568,59.35824195831793,54.027946711038894,75.41810788693579,100.0,1894
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",73.55658588442259,1.0,5,70.58289781131263,100.0,51.06282352003342,100.0,61.41143677202628,1894
3,kimi_k3_max,Kimi K3 (max reasoning),48.09115193524935,1.0,5,80.53596367394422,46.25746211394311,66.36155480567838,91.82399177964744,34.56856016386749,1894
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,43.31902528437351,0.5727214393957312,4,20.301953312588367,0.0,100.0,92.09989161528806,,1894
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),42.369226813110245,1.0,5,100.0,41.061524078229155,0.0,54.50759103050056,59.50518071798478,1894
6,qwen3_8_max,Qwen3.8-Max,39.42394754432843,1.0,5,64.02117392621537,11.368579925920463,44.43634483658853,52.834549399965915,55.081950858103056,1894
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),28.694832466528585,1.0,5,73.27209307065922,36.467209580040624,57.73101758009519,40.184208945813864,6.974308690462572,1894
8,glm_5_2_max,GLM-5.2 (max),26.402590354345488,0.5727214393957312,4,57.0458046270447,9.803510167641388,51.06282352003342,25.190362870734422,,1894
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.970726932790484,0.5727214393957312,4,0.0,16.61647141654705,49.61894570159547,0.0,,1894
10,claude_opus_4_8_max,Claude Opus 4.8 (max),25.76803443342483,1.0,5,88.64811622059862,45.609972782355385,40.818908559372474,46.38126851342986,0.0,1894
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),75.14340430351137,1.0,5,80.61841813896953,59.35824195831793,54.027946711038894,73.23087792799443,100.0,1895
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.54578226791756,1.0,5,48.008362427373925,100.0,51.06282352003342,100.0,61.41143677202628,1895
3,kimi_k3_max,Kimi K3 (max reasoning),49.12131227514412,1.0,5,80.22246611688637,46.25746211394311,66.36155480567838,96.52762136010757,34.56856016386749,1895
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.588792153254325,0.6122042535185501,4,37.365299588477896,0.0,100.0,95.84221560815307,,1895
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.57511793779122,1.0,5,95.97204269870555,41.061524078229155,0.0,55.512835906228155,59.50518071798478,1895
6,qwen3_8_max,Qwen3.8-Max,38.91540318999755,1.0,5,62.030463835309725,11.368579925920463,44.43634483658853,68.1875694434056,55.081950858103056,1895
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),30.14845966018891,1.0,5,88.99815616050249,36.467209580040624,57.73101758009519,39.19376326727044,6.974308690462572,1895
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.826828318133437,1.0,5,100.0,45.609972782355385,40.818908559372474,47.88372887050479,0.0,1895
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.461890943752305,0.6122042535185501,4,0.0,16.61647141654705,49.61894570159547,0.0,,1895
10,glm_5_2_max,GLM-5.2 (max),25.301165552528115,0.6122042535185501,4,29.304570389924805,9.803510167641388,51.06282352003342,26.52617497884398,,1895
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.32520924192812,1.0,5,10.237166146752989,100.0,51.06282352003342,100.0,61.41143677202628,1896
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.4643563745395,1.0,5,54.46739508884476,59.35824195831793,54.027946711038894,74.08822121818672,100.0,1896
3,kimi_k3_max,Kimi K3 (max reasoning),49.356216796595355,1.0,5,55.04072485605069,46.25746211394311,66.36155480567838,96.54186660423886,34.56856016386749,1896
4,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.15174661749284,1.0,5,80.09786608383195,41.061524078229155,0.0,54.23005754238584,59.50518071798478,1896
5,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,40.546700056884085,0.6454426597052337,4,19.198745573308162,0.0,100.0,95.56864205112906,,1896
6,qwen3_8_max,Qwen3.8-Max,37.402037344629164,1.0,5,36.339424919345305,11.368579925920463,44.43634483658853,66.69741906209855,55.081950858103056,1896
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.421455856121348,1.0,5,76.50815060521333,36.467209580040624,57.73101758009519,39.38117170274816,6.974308690462572,1896
8,claude_opus_4_8_max,Claude Opus 4.8 (max),29.822042409740682,1.0,5,100.0,45.609972782355385,40.818908559372474,45.552865361806184,0.0,1896
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.652590453543077,0.6454426597052337,4,0.0,16.61647141654705,49.61894570159547,0.0,,1896
10,glm_5_2_max,GLM-5.2 (max),24.31978586222755,0.6454426597052337,4,16.310274008639308,9.803510167641388,51.06282352003342,25.95910091776301,,1896
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),76.04839157152779,1.0,5,87.1902073198188,59.35824195831793,54.027946711038894,75.33162250474274,100.0,1897
