model_id,model,scene,prior,alpha,rho,utility,kl_divergence,rank,top1,top3
claude_opus_4_8_max,Claude Opus 4.8 (max),coding,equal,0.675,-0.15000000000000002,0.9138133282604911,0.06256615217393063,7,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),coding,equal,0.675,-0.15000000000000002,0.9237723268496565,0.06256615217393063,6,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,coding,equal,0.675,-0.15000000000000002,0.962761232109631,0.06256615217393063,3,False,True
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,coding,equal,0.675,-0.15000000000000002,0.8136075412421861,0.06256615217393063,10,False,False
qwen3_8_max,Qwen3.8-Max,coding,equal,0.675,-0.15000000000000002,0.9247755407368459,0.06256615217393063,5,False,False
glm_5_2_max,GLM-5.2 (max),coding,equal,0.675,-0.15000000000000002,0.8570442425206692,0.06256615217393063,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,equal,0.675,-0.1,0.9815731024835364,0.06256615217393063,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,equal,0.675,-0.1,0.9504249176583713,0.06256615217393063,4,False,False
gpt_5_5_xhigh,GPT-5.5 (xhigh),coding,equal,0.675,-0.1,0.900045014939224,0.06256615217393063,8,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",coding,equal,0.675,-0.1,0.9780274868295664,0.06256615217393063,2,False,True
claude_opus_4_8_max,Claude Opus 4.8 (max),coding,equal,0.675,-0.1,0.9139017646463305,0.06256615217393063,7,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),coding,equal,0.675,-0.1,0.9238327127781771,0.06256615217393063,6,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,coding,equal,0.675,-0.1,0.9627840085192606,0.06256615217393063,3,False,True
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,coding,equal,0.675,-0.1,0.8136622862309122,0.06256615217393063,10,False,False
qwen3_8_max,Qwen3.8-Max,coding,equal,0.675,-0.1,0.9247844854393854,0.06256615217393063,5,False,False
glm_5_2_max,GLM-5.2 (max),coding,equal,0.675,-0.1,0.8570830140977644,0.06256615217393063,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,equal,0.7,-0.7,0.9818329719013756,0.08228287850505184,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,equal,0.7,-0.7,0.9494472963592323,0.08228287850505184,4,False,False
gpt_5_5_xhigh,GPT-5.5 (xhigh),coding,equal,0.7,-0.7,0.8960303259797333,0.08228287850505184,8,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",coding,equal,0.7,-0.7,0.9794095903535234,0.08228287850505184,2,False,True
claude_opus_4_8_max,Claude Opus 4.8 (max),coding,equal,0.7,-0.7,0.9098721702906193,0.08228287850505184,7,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),coding,equal,0.7,-0.7,0.9206302821323777,0.08228287850505184,6,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,coding,equal,0.7,-0.7,0.9641032232960738,0.08228287850505184,3,False,True
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,coding,equal,0.7,-0.7,0.8107919309548931,0.08228287850505184,10,False,False
qwen3_8_max,Qwen3.8-Max,coding,equal,0.7,-0.7,0.9237119507777418,0.08228287850505184,5,False,False
glm_5_2_max,GLM-5.2 (max),coding,equal,0.7,-0.7,0.8546988416742962,0.08228287850505184,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,equal,0.7,-0.6499999999999999,0.981833583858282,0.08228287850505184,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,equal,0.7,-0.6499999999999999,0.9494543091794754,0.08228287850505184,4,False,False
gpt_5_5_xhigh,GPT-5.5 (xhigh),coding,equal,0.7,-0.6499999999999999,0.8961131331219696,0.08228287850505184,8,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",coding,equal,0.7,-0.6499999999999999,0.9794338024186374,0.08228287850505184,2,False,True
claude_opus_4_8_max,Claude Opus 4.8 (max),coding,equal,0.7,-0.6499999999999999,0.9099547231057676,0.08228287850505184,7,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),coding,equal,0.7,-0.6499999999999999,0.9206869188537753,0.08228287850505184,6,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,coding,equal,0.7,-0.6499999999999999,0.9641252696711993,0.08228287850505184,3,False,True
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,coding,equal,0.7,-0.6499999999999999,0.8108432607760934,0.08228287850505184,10,False,False
qwen3_8_max,Qwen3.8-Max,coding,equal,0.7,-0.6499999999999999,0.9237204486825665,0.08228287850505184,5,False,False
glm_5_2_max,GLM-5.2 (max),coding,equal,0.7,-0.6499999999999999,0.854735337298861,0.08228287850505184,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,equal,0.7,-0.6,0.9818341957272335,0.08228287850505184,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,equal,0.7,-0.6,0.9494613256362244,0.08228287850505184,4,False,False
gpt_5_5_xhigh,GPT-5.5 (xhigh),coding,equal,0.7,-0.6,0.8961961059645056,0.08228287850505184,8,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",coding,equal,0.7,-0.6,0.9794579938159843,0.08228287850505184,2,False,True
claude_opus_4_8_max,Claude Opus 4.8 (max),coding,equal,0.7,-0.6,0.9100374394237186,0.08228287850505184,7,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),coding,equal,0.7,-0.6,0.9207436460549899,0.08228287850505184,6,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,coding,equal,0.7,-0.6,0.9641472978970759,0.08228287850505184,3,False,True
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,coding,equal,0.7,-0.6,0.8108946738993934,0.08228287850505184,10,False,False
qwen3_8_max,Qwen3.8-Max,coding,equal,0.7,-0.6,0.923728951525635,0.08228287850505184,5,False,False
glm_5_2_max,GLM-5.2 (max),coding,equal,0.7,-0.6,0.8547718807103195,0.08228287850505184,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,equal,0.7,-0.5499999999999999,0.9818348075082062,0.08228287850505184,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,equal,0.7,-0.5499999999999999,0.9494683457264513,0.08228287850505184,4,False,False
gpt_5_5_xhigh,GPT-5.5 (xhigh),coding,equal,0.7,-0.5499999999999999,0.8962792441318612,0.08228287850505184,8,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",coding,equal,0.7,-0.5499999999999999,0.9794821645049478,0.08228287850505184,2,False,True
claude_opus_4_8_max,Claude Opus 4.8 (max),coding,equal,0.7,-0.5499999999999999,0.91012031887603,0.08228287850505184,7,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),coding,equal,0.7,-0.5499999999999999,0.9208004635563566,0.08228287850505184,6,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,coding,equal,0.7,-0.5499999999999999,0.9641693079396045,0.08228287850505184,3,False,True
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,coding,equal,0.7,-0.5499999999999999,0.8109461701577424,0.08228287850505184,10,False,False
qwen3_8_max,Qwen3.8-Max,coding,equal,0.7,-0.5499999999999999,0.9237374593024098,0.08228287850505184,5,False,False
glm_5_2_max,GLM-5.2 (max),coding,equal,0.7,-0.5499999999999999,0.8548084718254984,0.08228287850505184,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,equal,0.7,-0.5,0.9818354192011763,0.08228287850505184,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,equal,0.7,-0.5,0.9494753694471171,0.08228287850505184,4,False,False
gpt_5_5_xhigh,GPT-5.5 (xhigh),coding,equal,0.7,-0.5,0.896362547242277,0.08228287850505184,8,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",coding,equal,0.7,-0.5,0.9795063144451399,0.08228287850505184,2,False,True
claude_opus_4_8_max,Claude Opus 4.8 (max),coding,equal,0.7,-0.5,0.9102033610881729,0.08228287850505184,7,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),coding,equal,0.7,-0.5,0.9208573711759026,0.08228287850505184,6,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,coding,equal,0.7,-0.5,0.9641912997648704,0.08228287850505184,3,False,True
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,coding,equal,0.7,-0.5,0.8109977493819034,0.08228287850505184,10,False,False
qwen3_8_max,Qwen3.8-Max,coding,equal,0.7,-0.5,0.9237459720083335,0.08228287850505184,5,False,False
glm_5_2_max,GLM-5.2 (max),coding,equal,0.7,-0.5,0.8548451105603695,0.08228287850505184,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,equal,0.7,-0.44999999999999996,0.9818360308061199,0.08228287850505184,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,equal,0.7,-0.44999999999999996,0.9494823967951708,0.08228287850505184,4,False,False
gpt_5_5_xhigh,GPT-5.5 (xhigh),coding,equal,0.7,-0.44999999999999996,0.8964460149077046,0.08228287850505184,8,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",coding,equal,0.7,-0.44999999999999996,0.9795304435964005,0.08228287850505184,2,False,True
claude_opus_4_8_max,Claude Opus 4.8 (max),coding,equal,0.7,-0.44999999999999996,0.9102865656795213,0.08228287850505184,7,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),coding,equal,0.7,-0.44999999999999996,0.920914368729345,0.08228287850505184,6,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,coding,equal,0.7,-0.44999999999999996,0.9642132733391443,0.08228287850505184,3,False,True
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,coding,equal,0.7,-0.44999999999999996,0.8110494114004528,0.08228287850505184,10,False,False
qwen3_8_max,Qwen3.8-Max,coding,equal,0.7,-0.44999999999999996,0.9237544896388289,0.08228287850505184,5,False,False
glm_5_2_max,GLM-5.2 (max),coding,equal,0.7,-0.44999999999999996,0.8548817968300515,0.08228287850505184,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,equal,0.7,-0.39999999999999997,0.9818366423230126,0.08228287850505184,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,equal,0.7,-0.39999999999999997,0.9494894277675499,0.08228287850505184,4,False,False
gpt_5_5_xhigh,GPT-5.5 (xhigh),coding,equal,0.7,-0.39999999999999997,0.8965296467337956,0.08228287850505184,8,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",coding,equal,0.7,-0.39999999999999997,0.9795545519187966,0.08228287850505184,2,False,True
claude_opus_4_8_max,Claude Opus 4.8 (max),coding,equal,0.7,-0.39999999999999997,0.9103699322633455,0.08228287850505184,7,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),coding,equal,0.7,-0.39999999999999997,0.9209714560300867,0.08228287850505184,6,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,coding,equal,0.7,-0.39999999999999997,0.9642352286288832,0.08228287850505184,3,False,True
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,coding,equal,0.7,-0.39999999999999997,0.8111011560397768,0.08228287850505184,10,False,False
qwen3_8_max,Qwen3.8-Max,coding,equal,0.7,-0.39999999999999997,0.9237630121893006,0.08228287850505184,5,False,False
glm_5_2_max,GLM-5.2 (max),coding,equal,0.7,-0.39999999999999997,0.8549185305488088,0.08228287850505184,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,equal,0.7,-0.35,0.9818372537518317,0.08228287850505184,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,equal,0.7,-0.35,0.9494964623611803,0.08228287850505184,4,False,False
gpt_5_5_xhigh,GPT-5.5 (xhigh),coding,equal,0.7,-0.35,0.8966134423198943,0.08228287850505184,8,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",coding,equal,0.7,-0.35,0.9795786393726255,0.08228287850505184,2,False,True
claude_opus_4_8_max,Claude Opus 4.8 (max),coding,equal,0.7,-0.35,0.9104534604468009,0.08228287850505184,7,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),coding,equal,0.7,-0.35,0.9210286328892162,0.08228287850505184,6,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,coding,equal,0.7,-0.35,0.9642571656007268,0.08228287850505184,3,False,True
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,coding,equal,0.7,-0.35,0.8111529831240686,0.08228287850505184,10,False,False
qwen3_8_max,Qwen3.8-Max,coding,equal,0.7,-0.35,0.9237715396551326,0.08228287850505184,5,False,False
glm_5_2_max,GLM-5.2 (max),coding,equal,0.7,-0.35,0.8549553116300517,0.08228287850505184,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,equal,0.7,-0.3,0.9818378650925517,0.08228287850505184,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,equal,0.7,-0.3,0.9495035005729773,0.08228287850505184,4,False,False
gpt_5_5_xhigh,GPT-5.5 (xhigh),coding,equal,0.7,-0.3,0.8966974012590269,0.08228287850505184,8,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",coding,equal,0.7,-0.3,0.9796027059184108,0.08228287850505184,2,False,True
claude_opus_4_8_max,Claude Opus 4.8 (max),coding,equal,0.7,-0.3,0.91053714983092,0.08228287850505184,7,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),coding,equal,0.7,-0.3,0.9210858991155038,0.08228287850505184,6,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,coding,equal,0.7,-0.3,0.9642790842215013,0.08228287850505184,3,False,True
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,coding,equal,0.7,-0.3,0.8112048924753277,0.08228287850505184,10,False,False
qwen3_8_max,Qwen3.8-Max,coding,equal,0.7,-0.3,0.92378007203169,0.08228287850505184,5,False,False
glm_5_2_max,GLM-5.2 (max),coding,equal,0.7,-0.3,0.8549921399863339,0.08228287850505184,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,equal,0.7,-0.25,0.9818384763451509,0.08228287850505184,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,equal,0.7,-0.25,0.9495105423998442,0.08228287850505184,4,False,False
gpt_5_5_xhigh,GPT-5.5 (xhigh),coding,equal,0.7,-0.25,0.8967815231378925,0.08228287850505184,8,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",coding,equal,0.7,-0.25,0.9796267515169059,0.08228287850505184,2,False,True
claude_opus_4_8_max,Claude Opus 4.8 (max),coding,equal,0.7,-0.25,0.9106210000106045,0.08228287850505184,7,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),coding,equal,0.7,-0.25,0.9211432545154007,0.08228287850505184,6,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,coding,equal,0.7,-0.25,0.9643009844582195,0.08228287850505184,3,False,True
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,coding,equal,0.7,-0.25,0.811256883913357,0.08228287850505184,10,False,False
qwen3_8_max,Qwen3.8-Max,coding,equal,0.7,-0.25,0.9237886093143179,0.08228287850505184,5,False,False
glm_5_2_max,GLM-5.2 (max),coding,equal,0.7,-0.25,0.8550290155293534,0.08228287850505184,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,equal,0.7,-0.2,0.9818390875096019,0.08228287850505184,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,equal,0.7,-0.2,0.9495175878386708,0.08228287850505184,4,False,False
gpt_5_5_xhigh,GPT-5.5 (xhigh),coding,equal,0.7,-0.2,0.8968658075368626,0.08228287850505184,8,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",coding,equal,0.7,-0.2,0.9796507761290921,0.08228287850505184,2,False,True
claude_opus_4_8_max,Claude Opus 4.8 (max),coding,equal,0.7,-0.2,0.9107050105746198,0.08228287850505184,7,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),coding,equal,0.7,-0.2,0.9212006988930364,0.08228287850505184,6,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,coding,equal,0.7,-0.2,0.9643228662780765,0.08228287850505184,3,False,True
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,coding,equal,0.7,-0.2,0.8113089572557621,0.08228287850505184,10,False,False
qwen3_8_max,Qwen3.8-Max,coding,equal,0.7,-0.2,0.923797151498344,0.08228287850505184,5,False,False
glm_5_2_max,GLM-5.2 (max),coding,equal,0.7,-0.2,0.8550659381699537,0.08228287850505184,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,equal,0.7,-0.15000000000000002,0.9818396985858849,0.08228287850505184,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,equal,0.7,-0.15000000000000002,0.9495246368863398,0.08228287850505184,4,False,False
gpt_5_5_xhigh,GPT-5.5 (xhigh),coding,equal,0.7,-0.15000000000000002,0.8969502540299589,0.08228287850505184,8,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",coding,equal,0.7,-0.15000000000000002,0.9796747797161783,0.08228287850505184,2,False,True
claude_opus_4_8_max,Claude Opus 4.8 (max),coding,equal,0.7,-0.15000000000000002,0.9107891811055848,0.08228287850505184,7,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),coding,equal,0.7,-0.15000000000000002,0.9212582320502168,0.08228287850505184,6,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,coding,equal,0.7,-0.15000000000000002,0.9643447296484552,0.08228287850505184,3,False,True
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,coding,equal,0.7,-0.15000000000000002,0.8113611123179445,0.08228287850505184,10,False,False
qwen3_8_max,Qwen3.8-Max,coding,equal,0.7,-0.15000000000000002,0.9238056985790727,0.08228287850505184,5,False,False
glm_5_2_max,GLM-5.2 (max),coding,equal,0.7,-0.15000000000000002,0.855102907818117,0.08228287850505184,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,equal,0.7,-0.1,0.9818403095739741,0.08228287850505184,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,equal,0.7,-0.1,0.9495316895397172,0.08228287850505184,4,False,False
gpt_5_5_xhigh,GPT-5.5 (xhigh),coding,equal,0.7,-0.1,0.8970348621848647,0.08228287850505184,8,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",coding,equal,0.7,-0.1,0.9796987622396023,0.08228287850505184,2,False,True
claude_opus_4_8_max,Claude Opus 4.8 (max),coding,equal,0.7,-0.1,0.910873511179967,0.08228287850505184,7,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),coding,equal,0.7,-0.1,0.921315853786423,0.08228287850505184,6,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,coding,equal,0.7,-0.1,0.9643665745369254,0.08228287850505184,3,False,True
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,coding,equal,0.7,-0.1,0.81141334891311,0.08228287850505184,10,False,False
qwen3_8_max,Qwen3.8-Max,coding,equal,0.7,-0.1,0.9238142505517931,0.08228287850505184,5,False,False
glm_5_2_max,GLM-5.2 (max),coding,equal,0.7,-0.1,0.8551399243829735,0.08228287850505184,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,equal,0.725,-0.7,0.9821006273488171,0.10497840320575447,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,equal,0.725,-0.7,0.9485593765680546,0.10497840320575447,4,False,False
gpt_5_5_xhigh,GPT-5.5 (xhigh),coding,equal,0.725,-0.7,0.893086903855874,0.10497840320575447,8,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",coding,equal,0.725,-0.7,0.9810979151363304,0.10497840320575447,2,False,True
claude_opus_4_8_max,Claude Opus 4.8 (max),coding,equal,0.725,-0.7,0.9069103900745903,0.10497840320575447,7,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),coding,equal,0.725,-0.7,0.9181583443316501,0.10497840320575447,6,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,coding,equal,0.725,-0.7,0.9657013419899722,0.10497840320575447,3,False,True
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,coding,equal,0.725,-0.7,0.8085837472405363,0.10497840320575447,10,False,False
qwen3_8_max,Qwen3.8-Max,coding,equal,0.725,-0.7,0.9227481670606265,0.10497840320575447,5,False,False
glm_5_2_max,GLM-5.2 (max),coding,equal,0.725,-0.7,0.8527843578740084,0.10497840320575447,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,equal,0.725,-0.6499999999999999,0.9821012086445485,0.10497840320575447,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,equal,0.725,-0.6499999999999999,0.9485660227426275,0.10497840320575447,4,False,False
gpt_5_5_xhigh,GPT-5.5 (xhigh),coding,equal,0.725,-0.6499999999999999,0.8931650306459664,0.10497840320575447,8,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",coding,equal,0.725,-0.6499999999999999,0.9811209774782308,0.10497840320575447,2,False,True
claude_opus_4_8_max,Claude Opus 4.8 (max),coding,equal,0.725,-0.6499999999999999,0.906988281350456,0.10497840320575447,7,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),coding,equal,0.725,-0.6499999999999999,0.9182118411803462,0.10497840320575447,6,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,coding,equal,0.725,-0.6499999999999999,0.9657223388479955,0.10497840320575447,3,False,True
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,coding,equal,0.725,-0.6499999999999999,0.8086322278376283,0.10497840320575447,10,False,False
qwen3_8_max,Qwen3.8-Max,coding,equal,0.725,-0.6499999999999999,0.9227562190179237,0.10497840320575447,5,False,False
glm_5_2_max,GLM-5.2 (max),coding,equal,0.725,-0.6499999999999999,0.8528188595289907,0.10497840320575447,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),coding,equal,0.725,-0.6,0.9821017898461405,0.10497840320575447,1,True,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),coding,equal,0.725,-0.6,0.94857267277419,0.10497840320575447,4,False,False
gpt_5_5_xhigh,GPT-5.5 (xhigh),coding,equal,0.725,-0.6,0.8932433303049206,0.10497840320575447,8,False,False
